sample_id,text,pose_path
train_001276,"Còn tại tỉnh Khánh Hòa, đến chiều nay nước lũ trên các sông đã giảm nhưng ngập lụt vẫn còn kéo dài ở vùng Hạ Lưu.",/workspace/datdq/SignWeather/data/scene_keypoints/v216/scene_005.json
train_001277,"Lần đầu tiên từ đầu mùa đông đến giờ, nhiệt độ thấp nhất ở hầu khắp các thành phố các khu vực này sẽ trong khoảng 11-14 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v193/scene_005.json
train_001279,"Trong đó đêm chủ nhật và ngày thứ hai có khả năng xảy ra mưa vừa mưa to, có nơi mưa rất to.",/workspace/datdq/SignWeather/data/scene_keypoints/v226/scene_007.json
train_001280,"Trưa chiều mai, trời sẽ khô ráo, nhiệt độ tăng lên 16 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v174/scene_009.json
train_001281,"Khi bão tuyết ập tới, người Việt ở Texas đã trải qua gần 60 tiếng sống trong cảnh không có điện, không có nước.",/workspace/datdq/SignWeather/data/scene_keypoints/v232/scene_005.json
train_001284,Các công tác chỉ đạo ứng phó với mưa lũ tại khu vực Trũng Thấp và Tây Nguyên cần tiếp tục được triển khai.,/workspace/datdq/SignWeather/data/scene_keypoints/v120/scene_004.json
train_001285,"Sang ngày mai, nắng đẹp từ sáng đến chiều, 21 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v009/scene_017.json
train_001287,Mưa lớn đã khiến thủ đô Manila với 12 triệu dân cùng các khu vực lân cận bị ngập lụt.,/workspace/datdq/SignWeather/data/scene_keypoints/v104/scene_006.json
train_001288,Cảnh báo vùng núi cao có nơi dưới 0 độ và có khả năng xảy ra băng giá mưa tuyết.,/workspace/datdq/SignWeather/data/scene_keypoints/v267/scene_004.json
train_001289,Nhiệt độ thấp nhất đêm nay tại Hà Nội và các nơi khác phổ biến từ 10 đến 14 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v087/scene_006.json
train_001296,"Vâng anh Dương, chiều nay thì bắt đầu ghi nhận có mưa to ở khu vực phía Tây Bắc Bộ và vùng núi Thanh Hóa.",/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_003.json
train_001297,Không chỉ có TP.HCM mà ở Cần Thơ và Vĩnh Long cũng có khả năng bị ngập úng,/workspace/datdq/SignWeather/data/scene_keypoints/v170/scene_004.json
train_001301,"tiếp tục có mưa to đến rất to, lượng mưa cả đợt từ 150 đến 250mm.",/workspace/datdq/SignWeather/data/scene_keypoints/v045/scene_011.json
train_001302,"Về mưa lớn ở Trung Bộ, dự báo từ giờ đến sáng mai, khu vực Hà Tĩnh xuống đến Khánh Hòa tiếp tục có mưa vừa mưa to",/workspace/datdq/SignWeather/data/scene_keypoints/v140/scene_014.json
train_001304,"Huế đêm nay không mưa, 23 độ. Ngày mai trời nắng đẹp, nhiệt độ cao nhất 30 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_009.json
train_001307,"Đối với khu vực từ Đà Nẵng tới Bình Thuận thì dự báo cũng có mưa rông về chiều tối 2 ngày cuối tháng, tuy nhiên nguy cơ xảy ra rông gió mạnh nhận định là chỉ ở mức trung bình.",/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_005.json
train_001312,"Vào chiều tối, trời sẽ rất rét, và nhiệt độ vào chiều ngày mai có thể giảm hơn 10 độ so với chiều hôm nay.",/workspace/datdq/SignWeather/data/scene_keypoints/v160/scene_005.json
train_001315,Đối với thủ đô Hà Nội đêm nay trời không mưa và có gió mát 26 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v011/scene_010.json
train_001316,Thành phố Hồ Chí Minh đêm nay trời mát mưa vài nơi 26 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v264/scene_012.json
train_001317,"Thành phố Hồ Chí Minh sẽ có một buổi tối tạnh ráo, dịu mát với nhiệt độ thấp nhất là 25 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v168/scene_013.json
train_001318,Còn Quảng Trị đến Quảng Nam thì lượng mưa sẽ là 100-150mm và có nơi trên 200mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v119/scene_007.json
train_001319,"Trong chiều nay, nước lũ từ thượng nguồn sông Hương đã đổ về nhanh chóng, tràn qua đập đá ở trung tâm thành phố Huế.",/workspace/datdq/SignWeather/data/scene_keypoints/v216/scene_003.json
train_001322,Đối với thành phố Vinh thì dự báo là đêm nay nhiệt độ thấp nhất chỉ khoảng 11 độ,/workspace/datdq/SignWeather/data/scene_keypoints/v161/scene_006.json
train_001323,"Thế nhưng, mây nhiều lên là dấu hiệu cho thấy hình thế gây mưa đã xuất hiện.",/workspace/datdq/SignWeather/data/scene_keypoints/v264/scene_002.json
train_001324,"Buổi sáng và trưa sẽ tạm thời giảm mưa, có lúc có nắng nhẹ, với nhiệt độ cao nhất đạt 30 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v266/scene_015.json
train_001325,"Thủ đô Hà Nội đêm nay trời lạnh 20 độ, sáng sớm sẽ có sương mù, từ trưa trời nắng 28 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_010.json
train_001326,"Với sức gió như hiện nay, nếu nhà cửa không được gia cố chắc chắn, khả năng sẽ bị hư hỏng một phần.",/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_009.json
train_001330,"Dự báo trong 1-2 ngày tới, sau khi quét qua Philippines, bão sẽ đi vào Biển Đông và trở thành cơn bão số 13.",/workspace/datdq/SignWeather/data/scene_keypoints/v188/scene_003.json
train_001331,Thời gian gió mạnh sẽ duy trì suốt từ giờ cho đến sáng mai,/workspace/datdq/SignWeather/data/scene_keypoints/v249/scene_011.json
train_001336,"Thành phố Đà Lạt đêm nay không có mưa, trời rét với nhiệt độ 16 độ, và ngày mai sẽ có nắng suốt cả ngày với nhiệt độ đạt 19 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v174/scene_010.json
train_001340,"Thưa quý vị khán giả, theo dự báo áp thấp nhiệt đới đang có xu hướng mạnh lên thành bão trong 24 giờ tới.",/workspace/datdq/SignWeather/data/scene_keypoints/v134/scene_002.json
train_001341,"Gió giật mạnh đã khiến hàng loạt cây xanh bật gốc trên đường, đổ vào nhà dân.",/workspace/datdq/SignWeather/data/scene_keypoints/v153/scene_006.json
train_001343,"Khu vực dễ có mưa vừa mưa to là màu xanh nước biển đậm, cụ thể là Đắk Nông, Cà Mau và Kiên Giang.",/workspace/datdq/SignWeather/data/scene_keypoints/v076/scene_007.json
train_001344,"Ở khu vực biển Đông sẽ chịu tác động mạnh mẽ, nước biển có thể dâng tới 107cm.",/workspace/datdq/SignWeather/data/scene_keypoints/v099/scene_003.json
train_001350,"Ngày mai trời có nắng và đỡ rét bút, nhiệt độ giữa trưa tăng lên, cao nhất là 18 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v161/scene_007.json
train_001352,Thành phố Hồ Chí Minh đêm nay có mưa bất chợt với nhiệt độ 25 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v201/scene_008.json
train_001355,Lưu lượng nước trên sông Mê Công đang ở mức thấp hơn trung bình nhiều năm.,/workspace/datdq/SignWeather/data/scene_keypoints/v169/scene_003.json
train_001357,"Ngày mai trời âm ưu cả ngày, mưa có thể xảy ra bất cứ lúc nào.",/workspace/datdq/SignWeather/data/scene_keypoints/v014/scene_011.json
train_001358,"Cùng vào một ngày có thời tiết tốt, tốc độ gió ghi nhận được trong khoảng 10 phút ở giữa các tòa nhà cao tầng đều lớn hơn 3 mét trên dây tương đương với cấp 2 trong thang đo gió.",/workspace/datdq/SignWeather/data/scene_keypoints/v215/scene_007.json
train_001359,"Không chỉ có Bắc Miền Trung, mà vùng mưa lớn sau bão sẽ kéo dài đến sáng ngày mai.",/workspace/datdq/SignWeather/data/scene_keypoints/v074/scene_005.json
train_001360,"Tại Huế, sau gần một tuần bị chìm trong nước lũ, chưa kịp dọn dẹp nhà cửa, ổn định lại cuộc sống, thì người dân lại tiếp tục đón trận lũ mới.",/workspace/datdq/SignWeather/data/scene_keypoints/v164/scene_004.json
train_001361,Khu vực ảnh hưởng của áp thấp nhiệt đới nằm từ vĩ tuyến 11 đến vĩ tuyến 15 độ Bắc và từ kinh tuyến 112 đến kinh tuyến 120 độ Đông.,/workspace/datdq/SignWeather/data/scene_keypoints/v163/scene_005.json
train_001362,"Hiện tỉnh Con Tôm đang chỉ đạo các địa phương thống kê thiệt hại do bão số 9 gây ra và nhanh chóng triển khai biện pháp khắc phục, đặc biệt tại các vùng người dân bị chia cắt.",/workspace/datdq/SignWeather/data/scene_keypoints/v120/scene_009.json
train_001364,"Nhiều thủy điện đã tiến hành xả lũ, dẫn đến tình trạng ngập úng trên diện rộng tại nhiều khu vực.",/workspace/datdq/SignWeather/data/scene_keypoints/v144/scene_002.json
train_001366,"nhiệt độ cao 35 độ, các nơi khác cũng khá nóng 33-34 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v223/scene_005.json
train_001368,"Đến thời điểm này, đã có 2 tàu của Bình Định bị chìm vào ngày 27 tháng 10 trong quá trình ứng phó với bão.",/workspace/datdq/SignWeather/data/scene_keypoints/v120/scene_003.json
train_001369,Và đây cũng sẽ là đợt nắng nóng diện rộng đầu tiên trong mùa hè năm nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v236/scene_007.json
train_001370,"Thành phố Hồ Chí Minh đêm nay có nhiệt độ 24 độ, trời mát, và ngày mai sẽ nắng với nhiệt độ đạt 32 độ, độ ẩm thấp nhất khoảng 45%.",/workspace/datdq/SignWeather/data/scene_keypoints/v116/scene_009.json
train_001374,Nhiều nơi tại Đà Nẵng đã ghi nhận lượng mưa đo được gần 900mm trong những ngày qua.,/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_010.json
train_001375,"Nằm xa hơn nên chưa chịu tác động của gió lạnh, ngày mai Tây Nguyên và Nam Bộ vẫn có nắng.",/workspace/datdq/SignWeather/data/scene_keypoints/v009/scene_012.json
train_001379,Chỉ vài ngày nữa thôi thì mùa xâm nhập mặn mới sẽ bắt đầu ở khu vực đồng bằng sông Kiều Long.,/workspace/datdq/SignWeather/data/scene_keypoints/v021/scene_001.json
train_001381,"Cường độ đang ở cấp 14, giật cấp 17, vẫn là cấp bão khá mạnh.",/workspace/datdq/SignWeather/data/scene_keypoints/v259/scene_005.json
train_001384,"Thế nhưng anh Dương cũng thấy là ở miền bắc của chúng ta thì thời tiết tốt hơn hẳn, trời tạnh ráo và còn có cả nắng nữa.",/workspace/datdq/SignWeather/data/scene_keypoints/v196/scene_003.json
train_001387,"Ngày mai trời nắng, nhiệt độ cao nhất 32 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v180/scene_013.json
train_001389,"Mưa rào từng lúc đan xen với nắng, cảm giác đỡ nóng hơn hôm nay.",/workspace/datdq/SignWeather/data/scene_keypoints/v238/scene_011.json
train_001393,Khi hơi nước lên cao tới ngưỡng đóng băng thì sẽ ngưng kết thành các hạt băng nhỏ.,/workspace/datdq/SignWeather/data/scene_keypoints/v214/scene_006.json
train_001394,"Thành phố Hà Nội đêm nay có mưa to, nhiệt độ 21 độ, và ngày mai dự báo vẫn có mưa lạnh kéo dài cả ngày với nhiệt độ không vượt quá 24 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v086/scene_009.json
train_001397,"sẽ có một đợt không khí lạnh mạnh tăng cường xuống nước ta,",/workspace/datdq/SignWeather/data/scene_keypoints/v137/scene_002.json
train_001398,Đoàn lưu bão sẽ gây ra mưa lớn trở lại từ ngày mai và kéo dài đến ngày 16 tháng 11.,/workspace/datdq/SignWeather/data/scene_keypoints/v218/scene_008.json
train_001401,Về chiều tối có lúc có mưa rào với lượng nhỏ.,/workspace/datdq/SignWeather/data/scene_keypoints/v126/scene_016.json
train_001406,"Dự báo mưa, lũ và bão sẽ còn diễn biến phức tạp trong thời gian tới.",/workspace/datdq/SignWeather/data/scene_keypoints/v229/scene_003.json
train_001410,"Người dân cần hết sức cẩn trọng khi tham gia giao thông, đặc biệt là vào thời điểm chiều tối, để đề phòng cây lớn ngã đổ và tránh những nguy hiểm do rông lốc.",/workspace/datdq/SignWeather/data/scene_keypoints/v153/scene_007.json
train_001413,"Chiều nay, vùng áp thấp trên biển Đông đã mạnh lên thành áp thấp nhiệt đới",/workspace/datdq/SignWeather/data/scene_keypoints/v080/scene_001.json
train_001418,"Phải từ chiều tối đến đêm mai thì mới xuất hiện nhiều điểm mưa to và tập trung ở khu vực Yên Bái, Sơn La và Hòa Bình.",/workspace/datdq/SignWeather/data/scene_keypoints/v078/scene_008.json
train_001420,"Tây Ninh, Cần Thơ và Cà Mau thì mức nhiệt sẽ không vượt quá 34 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v011/scene_008.json
train_001421,"Thành phố Hải Phòng đêm nay không mưa, nhiệt độ giảm xuống 13 độ, và ngày mai nhiệt độ sẽ tăng lên 24 độ, trời nắng khô cả ngày.",/workspace/datdq/SignWeather/data/scene_keypoints/v116/scene_007.json
train_001424,Cơn bão đã gây ra những trận lũ nghiêm trọng nhất trong nhiều năm qua tại thủ đô Manila và các tỉnh lân cận.,/workspace/datdq/SignWeather/data/scene_keypoints/v101/scene_002.json
train_001425,Với thành phố Nha Trang thì đây là một trong những nơi chịu ảnh hưởng trực tiếp của áp thấp nhiệt đới đêm nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v063/scene_008.json
train_001426,"Thưa chị Hải Yến, hiện tại mọi người vẫn đang quan tâm đến tình hình mưa lũ tại miền Trung.",/workspace/datdq/SignWeather/data/scene_keypoints/v179/scene_002.json
train_001428,"Sông Bồ, sông Hương ở Thừa Thiên Huế và sông Vu Da ở Quảng Nam hiện đang vượt mức báo động 3 từ 20cm đến 30cm.",/workspace/datdq/SignWeather/data/scene_keypoints/v000/scene_005.json
train_001431,"Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ cao chịu tác động của gió mạnh, sóng lớn và lốc xoáy.",/workspace/datdq/SignWeather/data/scene_keypoints/v148/scene_004.json
train_001432,"Từ đêm qua đến sáng nay, mưa liên tục kéo dài hơn 20 tiếng đồng hồ kết hợp cùng không khí lạnh",/workspace/datdq/SignWeather/data/scene_keypoints/v166/scene_004.json
train_001433,"Các sông từ Quảng Bình đến Quảng Nam từ tối nay có thể sẽ xuất hiện một đợt lũ,",/workspace/datdq/SignWeather/data/scene_keypoints/v238/scene_007.json
train_001440,"Trong đó, thành phố Hồ Chí Minh mưa rông rất mạnh còn kèm theo cả gió giật tới cấp 8.",/workspace/datdq/SignWeather/data/scene_keypoints/v125/scene_002.json
train_001442,"Dự báo trong vòng 24 giờ tới, áp thấp nhiệt đới sẽ di chuyển theo hướng Tây Tây Bắc với tốc độ 10 km/h và có khả năng mạnh thêm.",/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_003.json
train_001443,Chúng ta có thể theo dõi trên ảnh radar thấy rằng mưa to đã xảy ra từ Quảng Ngãi đến Phú Yên.,/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_003.json
train_001445,"Ngày mai trời nắng đến cuối chiều, nhiệt độ cao nhất 33 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v143/scene_008.json
train_001447,"Đà Lạt đêm nay trời rét, nhiệt độ khá thấp, chỉ khoảng 13 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v192/scene_006.json
train_001448,"Các ao, hồ chứa thủy lợi, hồ thủy điện cũng tích thêm được một lượng nước lớn, nguy cơ cháy rừng giảm hẳn.",/workspace/datdq/SignWeather/data/scene_keypoints/v140/scene_006.json
train_001450,"Đối với Bắc Bộ, ngày mai cũng sẽ có mưa.",/workspace/datdq/SignWeather/data/scene_keypoints/v238/scene_010.json
train_001455,Mưa lũ ở miền Trung vẫn còn diễn biến phức tạp.,/workspace/datdq/SignWeather/data/scene_keypoints/v269/scene_003.json
train_001457,Bão và lũ liên tiếp đã gây ra nhiều mất mát và đau thương cho người dân miền Trung từ tháng 10 đến nay.,/workspace/datdq/SignWeather/data/scene_keypoints/v002/scene_001.json
train_001458,Phải từ tháng 10 này trở đi thì mới có các đợt không khí lạnh đủ mạnh,/workspace/datdq/SignWeather/data/scene_keypoints/v043/scene_002.json
train_001460,Toàn tuyến đèo Khánh Lê có 8 điểm sạt lở với khoảng 25.000m khối,/workspace/datdq/SignWeather/data/scene_keypoints/v183/scene_002.json
train_001462,"Đối với thủ đô Hà Nội, đêm nay trời không mưa, nhiệt độ 23 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v041/scene_012.json
train_001464,"Đến 16 giờ hôm nay, cường độ bão vẫn rất mạnh ở cấp 12, giật cấp 15.",/workspace/datdq/SignWeather/data/scene_keypoints/v059/scene_004.json
train_001465,Cần Thơ đêm nay không khí khô ráo và dịu mát 26 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v029/scene_010.json
train_001467,Nhưng việc tìm kiếm phải tạm dừng do mưa lũ phức tạp. Lực lượng này sẽ nối lại hoạt động ngay sau khi thời tiết được thuận lợi.,/workspace/datdq/SignWeather/data/scene_keypoints/v171/scene_006.json
train_001468,"Hiện nay, tình hình bão lụt tại các tỉnh Quảng Bình, Quảng Trị và Thừa Thiên Huế đang diễn biến phức tạp.",/workspace/datdq/SignWeather/data/scene_keypoints/v221/scene_002.json
train_001473,"Tỉnh Sơn Tây, Trung Quốc cũng đang trải qua đợt mưa lũ nghiêm trọng nhất trong lịch sử.",/workspace/datdq/SignWeather/data/scene_keypoints/v148/scene_009.json
train_001476,"Vâng anh Dương, phải đến thứ Hai tuần tới, không khí lạnh mới bắt đầu ảnh hưởng đến nước ta.",/workspace/datdq/SignWeather/data/scene_keypoints/v182/scene_002.json
train_001481,"Còn về đêm và sáng sớm thì trời vẫn xét, nhiệt độ hạ xuống thấp nhất là khoảng 15-16 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v018/scene_008.json
train_001482,"Bởi vì quan sát trên ảnh mây vệ tinh thì ổ dông chiều nay ở Hòa Bình, Phú Thọ, phía Tây Hà Nội đã nhanh chóng tan đi.",/workspace/datdq/SignWeather/data/scene_keypoints/v154/scene_002.json
train_001483,"Ngày mai từ trưa đến tối sẽ có mưa khắp thành phố, có nơi có mưa to, nhiệt độ cao nhất 31 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v235/scene_013.json
train_001486,nhiệt độ sẽ giảm sâu và khả năng là sẽ xuất hiện băng giá.,/workspace/datdq/SignWeather/data/scene_keypoints/v075/scene_006.json
train_001488,Thời điểm xuất hiện chỉ số tia UV cực đại trên cả ba miền là từ 10 cho đến 14 giờ,/workspace/datdq/SignWeather/data/scene_keypoints/v090/scene_004.json
train_001489,Các tuyến đường trũng thấp sẽ khó tránh khỏi cảnh ngập úng.,/workspace/datdq/SignWeather/data/scene_keypoints/v170/scene_002.json
train_001490,"Đà Nẵng dự báo đêm nay không mưa, mức nhiệt 25 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v180/scene_012.json
train_001493,"Còn ở Gia Lai, lũ lên nhanh bất ngờ vào đêm qua khiến cho nhiều người dân phía đông nam của tỉnh không kịp chạy lũ.",/workspace/datdq/SignWeather/data/scene_keypoints/v062/scene_003.json
train_001494,"Tại huyện Cẩm Xuyên, riêng số người phải di dời đã lên tới 25.000 người, đây cũng là huyện duy nhất có toàn bộ các xã bị ngập, với mức ngập tại một số nơi lên đến 2,5 mét.",/workspace/datdq/SignWeather/data/scene_keypoints/v071/scene_004.json
train_001495,Sang ngày mai thì nhiệt độ cao nhất sẽ không quá 21 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v159/scene_006.json
train_001496,"Mưa chủ yếu là về đêm và sáng, còn đến trưa và chiều mai thì hai khu vực này sẽ lại mỏng mây và có nắng",/workspace/datdq/SignWeather/data/scene_keypoints/v157/scene_006.json
train_001497,25-30 km một giờ theo hướng Tây và có khả năng mạnh lên thành bão.,/workspace/datdq/SignWeather/data/scene_keypoints/v107/scene_002.json
train_001499,"Đến thứ 3, nhiệt độ sẽ tiếp tục giảm thêm 2 độ nữa, xuống còn 24 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v082/scene_006.json
train_001501,Mưa lớn những ngày qua khiến trường bị ngập hơn 1 mét.,/workspace/datdq/SignWeather/data/scene_keypoints/v243/scene_006.json
train_001505,"Tình trạng ngập có thể sẽ kéo dài ít nhất 4 ngày nữa tại tỉnh Quảng Bình, đặc biệt là khu vực cạnh Tắc huyện, Lệ Thủy và Quảng Ninh.",/workspace/datdq/SignWeather/data/scene_keypoints/v015/scene_006.json
train_001507,"Tại phường Quảng Thuận, thị xã Bà Đồn, tỉnh Quảng Bình, dự báo trong những ngày tới, khu vực này có nguy cơ xảy ra lũ chồng lũ.",/workspace/datdq/SignWeather/data/scene_keypoints/v098/scene_002.json
train_001508,"sẽ cảm nhận được gió mạnh cấp 6-7, giật cấp 9.",/workspace/datdq/SignWeather/data/scene_keypoints/v259/scene_008.json
train_001509,"Đến 16 giờ ngày mai, tâm bão sẽ ở ngay phía đông đảo Hải Nam, Trung Quốc.",/workspace/datdq/SignWeather/data/scene_keypoints/v152/scene_001.json
train_001510,"Ngày mai nắng từ sáng đến chiều nhưng vẫn dễ chịu, nhiệt độ không quá 25 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_011.json
train_001511,"Các thành phố khu vực phía nam miền Trung như Quy Nhơn, Nha Trang và Phan Thiết dự báo ngày mai sẽ có nắng cả ngày, với nhiệt độ cao nhất không vượt quá 31 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v015/scene_010.json
train_001512,"Lũ trên các sông có thể dâng cao, đặc biệt tại những sông suối nhỏ, nơi nước rồn về nhanh, dễ gây ra ngập ngầm tràm; vì vậy, để đảm bảo an toàn tính mạng, bà con tuyệt đối không đi qua những ngầm tràm bị ngập và không đánh bắt cá hay vớt củi trên sông khi lũ về.",/workspace/datdq/SignWeather/data/scene_keypoints/v086/scene_004.json
train_001514,Chúng ta cũng cần phải đề phòng các hiện tượng thời tiết nguy hiểm như tố lốc và gió giật có thể xảy ra trong cơn dông.,/workspace/datdq/SignWeather/data/scene_keypoints/v082/scene_008.json
train_001516,Thời điểm nước ngập thường bắt đầu từ khoảng 16 giờ 30 đến gần 20 giờ.,/workspace/datdq/SignWeather/data/scene_keypoints/v036/scene_002.json
train_001517,"Với lượng mưa như vậy, tại các khu vực trũng thấp và những khu đô thị có khả năng xảy ra tình trạng ngập úng, trong khi tại vùng núi cần cảnh giác với nguy cơ sạt lở đất và lũ quét.",/workspace/datdq/SignWeather/data/scene_keypoints/v086/scene_003.json
train_001519,"Thưa chị Hương Liên, đã có thông tin là Bắc Bộ và Bắc Trung Bộ sẽ đón đợt mưa rào mới.",/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_002.json
train_001520,"Theo dự kiến, hôm nay, mực nước triều sẽ đạt đỉnh kỷ lục ở mức báo động 3.",/workspace/datdq/SignWeather/data/scene_keypoints/v118/scene_001.json
train_001528,"Thành phố Đà Lạt đêm nay không có mưa, nhiệt độ thấp nhất là 15 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v272/scene_013.json
train_001529,"Sang tới ngày thứ tư, vùng màu vàng sẽ thu hẹp hơn một chút, còn khoảng 2 phần 3 diện tích của miền Bắc.",/workspace/datdq/SignWeather/data/scene_keypoints/v003/scene_003.json
train_001530,"Thành phố Đà Nẵng đêm nay cũng có thể xuất hiện mưa rào nhẹ, trời mát 26 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v139/scene_009.json
train_001531,"Vâng, khả năng là cho đến hết tuần này thì thời tiết ở khu vực thủ đô Hà Nội cũng như là hầu khắp miền Bắc vẫn sẽ tiếp tục là oi nóng và khó chịu anh Dương ạ.",/workspace/datdq/SignWeather/data/scene_keypoints/v237/scene_001.json
train_001532,"Đặc biệt, các hộ dân ở vùng có nguy cơ ngập sâu đã được di dời đến nơi an toàn.",/workspace/datdq/SignWeather/data/scene_keypoints/v035/scene_009.json
train_001534,"Nhiệt độ thấp xuống đến âm 5 độ tại mẫu Sơn, Đặng Sơn.",/workspace/datdq/SignWeather/data/scene_keypoints/v252/scene_007.json
train_001535,"Lũ vừa rút, bão lạnh tới, người dân quảng trị thêm phần khốn khó.",/workspace/datdq/SignWeather/data/scene_keypoints/v055/scene_003.json
train_001536,Thành phố Hải Phòng ngày mai không quá 28 độ.,/workspace/datdq/SignWeather/data/scene_keypoints/v139/scene_008.json
train_001537,thì lượng mưa là từ 30-60mm và có nơi là trên 70mm.,/workspace/datdq/SignWeather/data/scene_keypoints/v151/scene_009.json
train_001541,Lũ trên các sông từ Quảng Ngãi đến Khánh Hòa tiếp tục lên.,/workspace/datdq/SignWeather/data/scene_keypoints/v188/scene_019.json
train_001543,Đối với khu vực Tây Nguyên thì mưa từ 200-450mm trên cả đợt.,/workspace/datdq/SignWeather/data/scene_keypoints/v038/scene_009.json
train_001544,"Ngày mai lúc nắng lúc mưa, nhiệt độ cao nhất 31 độ",/workspace/datdq/SignWeather/data/scene_keypoints/v019/scene_008.json
train_001546,"Với mức chiều cường trên 1m6, những tuyến đường này có thể bị ngập tới bánh xe máy.",/workspace/datdq/SignWeather/data/scene_keypoints/v170/scene_003.json
train_001550,"Tuy nhiên, các tỉnh Giang Tô, Thượng Hải, Chiết Giang dự báo sẽ hứng chịu lượng mưa lớn,",/workspace/datdq/SignWeather/data/scene_keypoints/v094/scene_002.json
train_001552,"Thậm chí ở những vùng núi cao, nhiệt độ có thể từ 7-10 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v193/scene_006.json
train_001553,"Còn chiều tối và tối thì mưa rông lại xuất hiện, sẽ kèm theo gió giật và sấm xét",/workspace/datdq/SignWeather/data/scene_keypoints/v156/scene_014.json
train_001554,Huyện Tây Giang đã khẩn cấp sơ tán hơn 200 em học sinh của Trường Phổ thông Võ Trí Công tại xã biên giới A San về trung tâm huyện để tránh nguy cơ sạt lở đất cao tại khu vực này.,/workspace/datdq/SignWeather/data/scene_keypoints/v164/scene_003.json
train_001555,Một mối nguy hiểm khác là mưa lớn sẽ gây ra một đợt lũ ở miền Trung và Bắc Tây Nguyên trong 3 ngày tới.,/workspace/datdq/SignWeather/data/scene_keypoints/v061/scene_003.json
train_001559,"Trong đó trên sông Ba, tại khu vực thượng nguồn là Ayunpa – Gia Lai, tối nay vẫn trên báo động 3 20cm, đến sáng mai sẽ rút xuống còn dưới báo động 3 khoảng 10cm.",/workspace/datdq/SignWeather/data/scene_keypoints/v066/scene_002.json
train_001562,"Sau đó, chúng ta sẽ có một ngày thứ bảy lạnh cả ngày, dự báo nhiệt độ buổi sáng là 21 độ, buổi trưa chiều chỉ 23 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v089/scene_005.json
train_001566,"Trưa chiều mai có khoảng giảm mưa, nhiệt độ nhích lên 25 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v110/scene_008.json
train_001567,trời sẽ nắng liên tục cả chục tiếng trong ngày.,/workspace/datdq/SignWeather/data/scene_keypoints/v246/scene_007.json
train_001568,"Mỗi ngày, nhiệt độ miền Bắc sẽ giảm khoảng 2-3 độ, còn lại từ 22-24 độ.",/workspace/datdq/SignWeather/data/scene_keypoints/v050/scene_004.json
train_001569,Người dân trên địa bàn tỉnh Thừa Thiên Huế đang phải đối diện với đợt lũ lớn.,/workspace/datdq/SignWeather/data/scene_keypoints/v129/scene_001.json
train_001571,Nhiều địa phương ở các tỉnh Nam Trung Bồ xuất hiện những hố nước tử thần trong mùa mưa.,/workspace/datdq/SignWeather/data/scene_keypoints/v101/scene_007.json
