path,original_text,pseudo_manual,is_uncertain
v080/scene_003.mp4,Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ chịu tác động của gió giật mạnh và sóng lớn.,Toàn bộ tàu thuyền hoạt động trong vùng nguy hiểm đều có nguy cơ chịu tác động của gió giật mạnh và sóng lớn.,False
v126/scene_016.mp4,Về chiều tối có lúc có mưa rào với lượng nhỏ.,Về chiều tối có lúc có mưa rào với lượng nhỏ.,False
v259/scene_015_v259_c041.mp4,Đêm mai nhiệt độ sẽ giảm xuống 14 độ trời rét.,"Đêm mai, nhiệt độ sẽ giảm xuống 14 độ, trời rét.",False
v196/scene_020_v196_c112.mp4,"Đến trưa chiều mai thì mưa tạnh, trời chủ đạo là nhiều mây.","Đến trưa chiều mai thì mưa tạnh, trời chủ đạo là nhiều mây.",False
v017/scene_007_v017_c020.mp4,"Trái lại, cố đô Huế hoàn toàn không mưa, 2 ngày tới trời nắng nóng, nhiệt độ cao nhất 37 độ.","Trái lại, cố đô Huế hoàn toàn không mưa, 2 ngày tới trời nắng nóng, nhiệt độ cao nhất 37 độ.",False
v028/scene_005.mp4,"Tuy nhiên, khoảng thời gian tạnh mưa đó chỉ diễn ra tạm thời.","Tuy nhiên, khoảng thời gian tạnh mưa đó chỉ diễn ra tạm thời.",False
v151/scene_013.mp4,Thành phố Hồ Chí Minh dự báo là chiều tối mai sẽ có mưa rào vài nơi.,Thành phố Hồ Chí Minh dự báo chiều tối mai sẽ có mưa rào vài nơi.,False
v126/scene_012.mp4,"Về chiều tối của ngày 30 và mùng 1 Tết, khả năng Nam Bộ sẽ có mưa rào nhẹ thoáng qua.","Về chiều tối của ngày 30 và mùng 1 Tết, khả năng Nam Bộ sẽ có mưa rào nhẹ thoáng qua.",False
v134/scene_006_v134_c034.mp4,Thành phố Hồ Chí Minh đêm nay không mưa 24 độ.,"Thành phố Hồ Chí Minh đêm nay không mưa, nhiệt độ 24 độ.",False
v022/scene_002_v022_c005.mp4,nhiệt độ cao nhất ở các thành phố sẽ giao động là từ 22-25 độ.,"""Nhiệt độ cao nhất ở các thành phố sẽ giao động từ 22-25 độ.""",False
v159/scene_004_v159_c013.mp4,Còn về nhiệt độ cao nhất là 17 cho đến 20 độ.,Còn về nhiệt độ cao nhất là từ 17 đến 20 độ.,False
v115/scene_004_v115_c052.mp4,và trong đêm nay thì vùng mưa sẽ còn mở rộng hơn ra nhiều nơi khác của miền Bắc.,và trong đêm nay thì vùng mưa sẽ còn mở rộng ra nhiều nơi khác của miền Bắc.,False
v217/scene_002.mp4,"Theo dõi trên ảnh mây vệ tinh ngay sau đây thì quý vị cũng có thể thấy rõ là mây sông đang xuất hiện ở khu vực vùng núi của Nghệ An, Hà Tĩnh","Theo dõi trên ảnh mây vệ tinh ngay sau đây, quý vị cũng có thể thấy rõ mây dông đang xuất hiện ở khu vực vùng núi của Nghệ An, Hà Tĩnh.",False
v038/scene_005.mp4,nhiều tuyến đường trũng thấp cũng đã bị ngập sâu sau trận mưa đầu giờ chiều ngày hôm nay.,"""Nhiều tuyến đường trũng thấp cũng đã bị ngập sâu sau trận mưa đầu giờ chiều ngày hôm nay.""",False
v060/scene_006_v060_c011.mp4,"Ngày mai, các thành phố dự báo nhiệt độ sẽ tăng từ 1 đến 3 độ so với hôm nay.","Ngày mai, các thành phố dự báo nhiệt độ sẽ tăng từ 1 đến 3 độ so với hôm nay.",False
v196/scene_007_v196_c044.mp4,"và sáng mai khi mà không khí lạnh tràn về, mưa sẽ nhiều lên.","và sáng mai khi mà không khí lạnh tràn về, mưa sẽ nhiều lên.",False
v096/scene_001.mp4,trên toàn bang. Điều kiện thời tiết nắng nóng và độ ẩm thấp đang gây thêm khó khăn cho công tác dập lửa.,"""Trên toàn bang, điều kiện thời tiết nắng nóng và độ ẩm thấp đang gây thêm khó khăn cho công tác dập lửa.""",False
v218/scene_010.mp4,"Đêm nay, thủ đô Hà Nội sẽ có nhiệt độ lạnh 19 độ.","Đêm nay, thủ đô Hà Nội sẽ có nhiệt độ lạnh 19 độ.",False
v109/scene_001_v109_c001.mp4,"với cường độ bão là cấp 9, giật cấp 11.","với cường độ bão là cấp 9, giật cấp 11.",False
v020/scene_005_v020_c023.mp4,Chỉ riêng có vào ngày thứ 5 mức nhiệt là khoảng 21 độ do là có không khí lạnh tăng cường chỉ có mưa nhỏ.,"Chỉ riêng vào ngày thứ 5, mức nhiệt khoảng 21 độ do có không khí lạnh tăng cường và chỉ có mưa nhỏ.",False
v272/scene_007_v272_c015.mp4,"Mức lũ có thể lên từ báo động 2 đến báo động 3, trong khi một số sông nhỏ có thể vượt mức báo động 3.","Mức lũ có thể lên từ báo động 2 đến báo động 3, trong khi một số sông nhỏ có thể vượt mức báo động 3.",False
v158/scene_009.mp4,Nhiệt độ cao nhất là 19 đến 20 độ,Nhiệt độ cao nhất là 19 đến 20 độ.,False
v036/scene_015.mp4,Ngày mai trời có nắng vào trưa chiều 27 độ.,"Ngày mai trời có nắng vào trưa chiều, nhiệt độ 27 độ.",False
v102/scene_007.mp4,Ngày mai trời nắng nhiệt cao nhất 32 độ.,"Ngày mai trời nắng, nhiệt độ cao nhất 32 độ.",False
v268/scene_003_v268_c006.mp4,Số liệu nhiệt độ lúc 13h ngày hôm nay chúng tôi ghi nhận được thì đều tăng lên phổ biến là từ 4 cho tới 8 độ so với thời điểm 13h của ngày hôm qua.,Số liệu nhiệt độ lúc 13h ngày hôm nay chúng tôi ghi nhận được thì đều tăng lên phổ biến từ 4 đến 8 độ so với thời điểm 13h của ngày hôm qua.,False
v179/scene_007_v179_c025.mp4,Thủ đô Hà Nội đêm nay và gần sáng mai sẽ có mưa nhỏ.,Thủ đô Hà Nội đêm nay và gần sáng mai sẽ có mưa nhỏ.,False
v168/scene_014_v168_c029.mp4,Ngày mai trời có nắng ấm lên. Nhiệt độ cao nhất là khoảng 27 độ.,Ngày mai trời có nắng ấm lên. Nhiệt độ cao nhất khoảng 27 độ.,False
v176/scene_002_v176_c006.mp4,"Nguyên nhân đó là bởi vì không khí lạnh suy yếu, gió Đông Bắc dần chuyển thành hướng gió Đông Nam, mang nhiều ẩm từ biển vào trong đất liền.","Nguyên nhân đó là bởi vì không khí lạnh suy yếu, gió Đông Bắc dần chuyển thành hướng gió Đông Nam, mang nhiều ẩm từ biển vào đất liền.",False
v263/scene_002_v263_c011.mp4,Đợt không khí lạnh lần này dự báo sẽ gây ra một đợt mưa lớn trên diện rộng cho miền Trung.,Đợt không khí lạnh lần này dự báo sẽ gây ra một đợt mưa lớn trên diện rộng cho miền Trung.,False
v248/scene_008.mp4,"Nhiệt độ chính vì thế sẽ giảm đáng kể và quý vị sẽ cảm thấy hơi xe lạnh,","""Nhiệt độ chính vì thế sẽ giảm đáng kể và quý vị sẽ cảm thấy hơi se lạnh,""",False
v180/scene_011.mp4,"Trưa chiều mai thì mưa giảm cường độ, trời khá mát, nhiệt độ cao nhất không quá 28 độ","Trưa chiều mai, mưa giảm cường độ, trời khá mát, nhiệt độ cao nhất không quá 28 độ.",False
v127/scene_013.mp4,3 điều kiện đấy khiến cho rằng tháng 10 và tháng 11 sẽ có bão liên tiếp hình thành ở trên khu vực Biển Đông.,"""3 điều kiện đó khiến cho rằng tháng 10 và tháng 11 sẽ có bão liên tiếp hình thành ở khu vực Biển Đông.""",False
v173/scene_005.mp4,Chỉ khoảng hơn 1 ngày nữa là bão sẽ đi vào đất liền,Chỉ khoảng hơn 1 ngày nữa là bão sẽ đi vào đất liền.,False
v095/scene_008_v095_c026.mp4,Thành phố Huế cũng có thời tiết tương tự.,Thành phố Huế cũng có thời tiết tương tự.,False
v040/scene_004.mp4,"sẽ là nơi nóng khô nhất, tương ứng với màu đỏ nhất trên bản đồ nhiệt này.","""Sẽ là nơi nóng khô nhất, tương ứng với màu đỏ nhất trên bản đồ nhiệt này.""",False
v260/scene_002_v260_c009.mp4,Còn về diễn biến thời tiết trên đất liền thì vào hôm nay vùng mưa lớn đã dịch chuyển ra ở khu vực Bắc Trung Bộ và ở Bắc Bộ.,"Còn về diễn biến thời tiết trên đất liền thì vào hôm nay, vùng mưa lớn đã dịch chuyển ra khu vực Bắc Trung Bộ và Bắc Bộ.",False
v263/scene_001_v263_c002.mp4,Vì đến chủ nhật tuần này thì sẽ có một đợt không khí lạnh mới tràn về.,Vì đến chủ nhật tuần này sẽ có một đợt không khí lạnh mới tràn về.,False
v039/scene_009_v039_c050.mp4,"Trời chiều mai lúc mưa, lúc tạnh","Trời chiều mai lúc mưa, lúc tạnh.",False
v160/scene_001_v160_c000.mp4,"Tiếp theo, chúng ta sẽ cùng cập nhật thông tin về tình hình thời tiết từ biên tập viên Hải Yến.","""Tiếp theo, chúng ta sẽ cùng cập nhật thông tin về tình hình thời tiết từ biên tập viên Hải Yến.""",False
v271/scene_001.mp4,"Cơ quan Ký tượng Nhật Bản dự báo, mưa lớn vẫn sẽ còn tiếp tục diễn ra ở hầu hết các khu vực riêng hải, đồng thời cảnh báo người dân cảnh giác trước nguy cơ lũ lụt, lở đất.","Cơ quan Ký tượng Nhật Bản dự báo, mưa lớn vẫn sẽ còn tiếp tục diễn ra ở hầu hết các khu vực ven biển, đồng thời cảnh báo người dân cảnh giác trước nguy cơ lũ lụt, lở đất.",False
v015/scene_015.mp4,"Thành phố Hồ Chí Minh, đêm nay và chiều mai sẽ có mưa, cần đề phòng gió rất mạnh, với nhiệt độ thấp nhất trong đêm nay là 25 độ và cao nhất ngày mai là 31 độ.","Thành phố Hồ Chí Minh, đêm nay và chiều mai sẽ có mưa, cần đề phòng gió rất mạnh, với nhiệt độ thấp nhất trong đêm nay là 25 độ và cao nhất ngày mai là 31 độ.",False
v043/scene_015_v043_c126.mp4,"Trời rét, nhiệt độ chỉ 16 độ","Trời rét, nhiệt độ chỉ 16 độ.",False
v027/scene_004_v027_c019.mp4,"Sapa 2 ngày đầu tuần mưa rét, nhiệt độ cao nhất 16-17 độ.","Sapa 2 ngày đầu tuần mưa rét, nhiệt độ cao nhất 16-17 độ.",False
v226/scene_010_v226_c014.mp4,"Nhiệt độ cao nhất phổ biến 35-38 độ, một vài nơi trên 38 độ.","Nhiệt độ cao nhất phổ biến 35-38 độ, một vài nơi trên 38 độ.",False
v207/scene_009.mp4,nhiệt độ cao nhất không quá 27 độ.,Nhiệt độ cao nhất không quá 27 độ.,False
v149/scene_001.mp4,Gần 170 người đã thiệt mạng ở miền đông Indonesia cuối tuần qua do lũ lụt và sạt lở đất.,Gần 170 người đã thiệt mạng ở miền đông Indonesia cuối tuần qua do lũ lụt và sạt lở đất.,False
v115/scene_008.mp4,Ngày mai nhiệt độ tăng nhẹ lên mức là 20 độ.,"Ngày mai, nhiệt độ tăng nhẹ lên mức 20 độ.",False
v038/scene_017.mp4,"ban ngày vẫn có nắng, nhiệt độ cao nhất 2 ngày tới 31-32 độ.","Ban ngày vẫn có nắng, nhiệt độ cao nhất trong 2 ngày tới là 31-32 độ.",False
v068/scene_008_v068_c018.mp4,TP. Hạ Long đêm nay đến sáng mai mưa rào bất chợt 23 độ.,"TP. Hạ Long đêm nay đến sáng mai có mưa rào bất chợt, nhiệt độ 23 độ.",False
v027/scene_004_v027_c021.mp4,Thành phố Nha Trang thứ 2 và thứ 3 chỉ có mưa nhỏ về chiều tối và rất nhanh.,Thành phố Nha Trang thứ 2 và thứ 3 chỉ có mưa nhỏ vào chiều tối và rất nhanh.,False
v241/scene_004.mp4,Ở cả vùng đồng bằng như thủ đô Hà Nội và vùng núi Sơn La dự báo nhiệt độ cao nhất 7 ngày tới đều trên 35 độ.,"Ở cả vùng đồng bằng như thủ đô Hà Nội và vùng núi Sơn La, dự báo nhiệt độ cao nhất trong 7 ngày tới đều trên 35 độ.",False
v158/scene_011_v158_c029.mp4,Nhiệt độ cao nhất không quá 32 độ,Nhiệt độ cao nhất không quá 32 độ.,False
v168/scene_004_v168_c008.mp4,"Yếu tố thứ hai là ở phía Tây có không khí lạnh tràn xuống, khiến tốc độ di chuyển của bão bị chặn lại.","Yếu tố thứ hai là ở phía Tây có không khí lạnh tràn xuống, khiến tốc độ di chuyển của bão bị chặn lại.",False
v174/scene_007_v174_c013.mp4,"nhiệt độ thấp nhất tại Thanh Hóa, Vinh và Hà Tĩnh chỉ là từ 13-16 độ, Đồng Hới hay Huế 18-21 độ.","""Nhiệt độ thấp nhất tại Thanh Hóa, Vinh và Hà Tĩnh chỉ từ 13-16 độ, Đồng Hới và Huế 18-21 độ.""",False
v159/scene_004_v159_c012.mp4,Dự báo độ ẩm vào giữa trưa và đầu giờ chiều sẽ phần lớn ở mức dưới 55%.,Dự báo độ ẩm vào giữa trưa và đầu giờ chiều sẽ phần lớn ở mức dưới 55%.,False
v044/scene_013.mp4,"Chiều cảnh báo mưa rông, gió giật mạnh.","Chiều nay cảnh báo mưa rông, gió giật mạnh.",False
v127/scene_014.mp4,Và về diễn biến mưa cụ thể sẽ được chia ra thành 3 giai đoạn như sau.,"Và về diễn biến mưa cụ thể, sẽ được chia ra thành 3 giai đoạn như sau.",False
v180/scene_006_v180_c014.mp4,Tương ứng là mưa rất to với lượng từ 50 đến 100mm trong vòng 24h,Tương ứng là mưa rất to với lượng từ 50 đến 100 mm trong vòng 24 giờ.,False
v139/scene_004_v139_c013.mp4,Nghĩa là ở phía Tây như Điện Biên Phủ và Lào Cai có thể lên mức 33 độ.,Nghĩa là ở phía Tây như Điện Biên Phủ và Lào Cai có thể lên mức 33 độ.,False
v250/scene_005.mp4,"Một số điểm vùng núi như là ở Sơn La, Điện Biên Phổ hay là ở Lào Cai và Hà Giang thì không quá nóng từ 30 cho đến 33 độ.","Một số điểm vùng núi như Sơn La, Điện Biên Phủ hay Lào Cai và Hà Giang thì không quá nóng, từ 30 đến 33 độ.",False
v232/scene_002_v232_c010.mp4,"Trong hơn một tuần qua, đợt bão tuyết lịch sử đã khiến bang Texas vốn không quen với điều kiện thời tiết khắc nghiệt, trải qua các hiện tượng thời tiết như ở Bắc Cực.","Trong hơn một tuần qua, đợt bão tuyết lịch sử đã khiến bang Texas vốn không quen với điều kiện thời tiết khắc nghiệt trải qua các hiện tượng thời tiết như ở Bắc Cực.",False
v176/scene_004_v176_c018.mp4,"Thủ đô Hà Nội dự báo đêm nay và sáng mai có mưa nhỏ, mưa phồn kèm theo sương mù.","Thủ đô Hà Nội dự báo đêm nay và sáng mai có mưa nhỏ, mưa phùn kèm theo sương mù.",False
v021/scene_002.mp4,"Từ tháng 3 của năm tới đến cuối mùa khô, xâm nhập mặn phụ thuộc vào lượng nước điều tiết","""Từ tháng 3 của năm tới đến cuối mùa khô, xâm nhập mặn phụ thuộc vào lượng nước điều tiết.""",False
v016/scene_006.mp4,Đối với khu vực Nam Bộ thì có 2 mùa là mùa mưa và mùa khô. Tết lại chung với thời điểm giữa mùa khô nên người dân ở khu vực này đón Tết với thời tiết khá ổn định trong suốt mấy chục năm qua.,Đối với khu vực Nam Bộ thì có 2 mùa là mùa mưa và mùa khô. Tết lại chung với thời điểm giữa mùa khô nên người dân ở khu vực này đón Tết với thời tiết khá ổn định trong suốt mấy chục năm qua.,False
v242/scene_003_v242_c014.mp4,Nếu như ngày thứ 2 và ngày thứ 6 buổi sáng thì trời có nắng còn đến đêm và sáng sớm lại chuyển mưa rông.,"""Nếu như ngày thứ 2 và ngày thứ 6 buổi sáng thì trời có nắng, còn đến đêm và sáng sớm lại chuyển mưa rông.""",False
v010/scene_005_v010_c019.mp4,"Sáng vào trưa mai trời nắng, 34 độ. Về chiều tối liệu ý có mưa rông.","""Sáng vào trưa mai trời nắng, 34 độ. Về chiều tối có khả năng có mưa rông.""",False
v134/scene_006_v134_c038.mp4,Ngày mai trời nắng không khí ấm lên nhanh 28 độ.,"Ngày mai trời nắng, không khí ấm lên nhanh, đạt 28 độ.",False
v246/scene_013_v246_c054.mp4,"Hải Phòng đêm về sáng có sương mù nhẹ, thời tiết xe lạnh 20 độ.","Hải Phòng đêm về sáng có sương mù nhẹ, thời tiết se lạnh 20 độ.",False
v198/scene_006_v198_c032.mp4,"đêm và sáng nhiệt độ giảm mạnh xuống còn 13 độ, trời rét.","""Đêm và sáng, nhiệt độ giảm mạnh xuống còn 13 độ, trời rét.""",False
v120/scene_004.mp4,Các công tác chỉ đạo ứng phó với mưa lũ tại khu vực Trũng Thấp và Tây Nguyên cần tiếp tục được triển khai.,Các công tác chỉ đạo ứng phó với mưa lũ tại khu vực trũng thấp và Tây Nguyên cần tiếp tục được triển khai.,False
